"z1","z2","z3","z4","z5","z6","z7","z8","z9","z10","z11","z12","z13","z14","z15","z16","z17","z18","z19","z20","z21","z22","z23","z24","z25","z26","z27","z28","z29","z30"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,21,57,72,82,73,48,24,12,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,32,49,78,83,78,47,25,14,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,24,45,74,74,74,52,25,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,27,48,74,78,69,46,26,14,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,11,25,48,67,82,73,55,23,6,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,27,52,66,80,61,46,14,12,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,30,46,72,79,74,61,24,16,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,18,23,62,72,86,68,44,16,11,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,7,14,37,53,73,81,67,50,18,11,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,8,21,22,23,33,50,56,56,45,45,19,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,23,35,54,55,51,42,33,30,20,17,18,7,1,1
0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,11,17,49,64,82,72,54,34,16,14,2,1,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,8,26,52,72,78,73,54,20,11,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,33,51,68,80,76,43,29,8,0,4,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,29,47,69,82,71,48,31,12,6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,26,48,72,74,69,53,31,13,1,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,12,26,34,67,86,72,60,30,14,4,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,2,2,11,20,30,43,75,76,66,46,25,7,3,2,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,5,4,5,14,23,49,59,76,66,44,27,12,2,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,4,3,6,9,12,26,23,49,64,67,76,37,25,5,1,2,0,0,0,0
0,0,0,0,0,0,0,0,2,0,4,5,10,15,25,28,37,42,60,64,46,38,20,8,1,1,0,0,0,0
0,0,0,0,0,0,0,1,2,2,2,7,19,27,19,23,42,40,45,58,54,33,10,6,2,0,0,0,0,0
0,0,0,0,0,0,0,1,1,1,7,8,18,27,34,34,32,44,51,48,43,27,14,6,0,0,0,0,0,0
0,0,0,0,0,1,1,1,0,1,3,11,10,33,31,36,30,38,45,46,46,20,13,7,3,0,0,0,0,0
0,0,0,0,0,0,1,2,3,2,5,8,15,28,32,39,32,45,43,53,43,37,14,5,2,0,0,0,0,0
0,0,0,0,0,0,0,1,2,2,7,15,20,20,35,29,31,37,50,55,54,33,16,7,4,0,1,0,0,0
0,0,0,0,0,0,0,0,1,4,0,7,14,16,20,24,28,41,61,63,55,39,14,8,1,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0,2,2,5,17,10,18,29,47,60,77,61,44,21,13,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,19,22,54,72,76,65,43,28,6,3,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,8,26,48,67,81,65,48,22,11,3,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,8,32,54,68,80,71,40,21,8,3,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,13,20,49,77,81,60,49,30,11,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,11,24,53,71,80,69,50,28,13,3,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,28,49,74,81,69,45,32,8,6,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,20,22,50,65,76,74,58,32,9,3,2,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,22,44,71,79,70,47,30,14,12,3,3,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,17,36,53,55,52,43,32,38,24,22,13,9,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,18,24,19,31,47,58,67,50,37,30,9,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,5,14,22,49,68,78,66,47,22,10,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,12,31,45,69,83,74,48,21,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,25,52,81,78,79,48,21,11,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,50,66,78,73,49,29,8,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,29,52,66,78,67,59,26,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,20,48,78,84,66,57,24,10,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,13,19,54,70,79,75,51,32,11,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,28,48,65,87,69,58,32,13,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,19,43,78,82,66,46,26,11,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,10,26,57,76,87,60,50,24,13,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,20,50,74,83,67,44,25,8,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,27,47,69,79,68,50,22,14,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,27,48,71,77,69,54,21,9,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,25,53,72,81,75,42,29,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,29,50,73,81,69,53,24,14,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,13,28,47,72,81,72,49,17,13,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,21,54,73,83,62,50,29,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,28,56,74,82,71,50,28,15,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,25,38,75,79,74,43,27,12,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,17,31,52,68,76,74,51,24,12,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,22,42,77,88,60,55,23,17,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,7,14,20,38,54,59,68,62,45,22,6,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,9,30,38,42,46,39,38,38,36,31,23,15,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,26,43,67,82,67,56,31,18,6,6,5,2,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,20,48,69,77,75,47,28,17,7,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,13,26,47,74,81,69,56,26,8,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,27,52,73,78,71,56,25,16,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,30,52,71,81,76,53,25,16,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,14,23,54,71,78,72,45,26,10,6,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,2,2,2,2,6,11,29,42,70,80,67,53,24,14,5,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,3,2,3,11,11,13,29,45,61,71,74,48,26,11,2,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,7,7,17,14,30,27,26,46,54,46,48,39,22,8,3,0,0,0,0,0
0,0,0,0,0,0,0,0,2,3,8,13,18,41,40,37,36,38,42,45,30,25,14,5,0,0,0,0,0,0
0,0,0,0,0,2,1,3,3,4,16,11,31,45,51,43,44,39,32,28,31,23,16,3,1,0,0,0,0,0
0,0,0,0,0,0,0,3,1,5,12,23,30,51,54,58,39,39,14,16,18,10,4,2,0,0,0,0,0,0
0,0,0,0,0,2,1,1,7,9,9,25,40,54,64,59,38,25,18,16,12,5,7,0,0,0,0,0,0,0
0,0,0,0,0,1,1,6,7,9,12,23,41,63,55,52,47,27,21,11,12,4,6,1,1,0,0,0,0,0
0,0,0,0,0,1,2,1,7,8,17,27,49,55,67,57,50,40,13,15,14,15,5,3,2,0,0,0,0,0
0,0,0,0,0,0,4,2,6,8,8,30,46,49,56,54,32,27,29,25,15,11,4,0,1,0,0,0,0,0
0,0,0,0,0,0,1,1,5,6,13,16,34,44,64,40,27,30,27,19,27,14,7,4,4,0,1,0,0,0
0,0,0,0,0,0,0,0,3,2,5,8,22,37,52,40,45,31,32,35,36,17,17,5,1,0,0,0,0,0
0,0,0,0,0,0,1,1,0,4,1,10,12,25,26,31,26,47,52,59,51,36,18,3,2,2,0,0,0,0
0,0,0,0,0,0,0,0,0,1,1,3,5,6,5,16,26,33,63,67,60,38,20,9,2,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,2,0,4,7,7,18,25,44,63,78,77,44,34,16,2,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,12,40,34,67,78,72,51,30,11,4,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,10,31,39,71,81,80,48,25,11,3,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,16,22,48,62,79,74,49,19,7,4,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,31,48,67,72,74,48,14,6,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,28,43,68,83,73,48,27,10,5,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,26,55,75,79,71,57,35,19,8,5,5,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,28,47,46,42,40,29,29,33,33,26,11,3,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,8,16,20,31,45,57,69,65,45,22,8,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,10,28,42,70,83,66,40,31,12,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,23,55,72,77,79,40,28,11,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,21,51,65,86,70,51,29,11,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,33,60,67,81,72,52,25,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,25,51,65,82,70,43,28,16,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,23,44,68,81,63,50,26,7,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,32,47,64,84,67,53,27,18,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,31,50,65,79,76,39,26,12,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,26,48,71,83,65,50,25,14,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,16,43,72,75,78,43,19,15,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,9,29,49,72,82,72,47,28,7,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,36,46,66,86,72,43,27,10,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,22,51,66,82,65,37,28,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,14,32,52,70,79,72,53,33,7,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,27,52,70,77,70,51,29,7,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,24,51,76,78,68,45,28,7,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,34,51,69,82,72,44,20,12,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,27,41,70,78,74,60,29,11,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,12,30,43,66,79,70,43,20,11,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,13,10,28,47,62,80,71,44,15,13,3
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,8,16,26,24,33,29,42,45,58,46,35,16,5,3
0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,24,42,64,71,66,46,35,20,15,14,7,1,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,34,43,72,78,66,57,23,12,8,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,27,41,70,75,73,38,37,8,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,22,54,65,78,77,44,35,10,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,29,43,66,81,67,50,28,8,4,2,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,26,46,74,70,70,50,30,10,0,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2,0,4,4,10,14,27,43,63,73,67,53,25,9,4,4,0,0,0,0
0,0,0,0,0,1,0,0,0,1,3,8,15,9,19,28,32,45,61,75,58,41,24,3,4,2,0,0,0,0
0,0,0,0,0,0,0,2,0,2,13,9,25,38,34,32,26,48,41,44,35,21,15,10,0,0,0,0,0,0
0,0,0,0,0,2,1,3,2,5,8,23,32,45,58,58,47,25,24,28,17,15,7,2,1,1,0,0,0,0
0,0,0,1,0,1,3,5,11,8,16,34,36,59,65,58,42,21,16,15,4,7,1,1,1,0,0,0,0,0
0,0,0,0,0,3,6,15,14,17,18,26,41,58,61,63,38,26,12,7,2,0,1,0,0,0,1,0,0,0
0,0,0,1,1,2,9,11,17,20,24,24,44,62,58,51,29,26,11,4,0,4,0,0,0,0,0,0,0,0
0,0,0,0,1,5,5,13,15,21,29,36,40,55,58,55,39,20,12,4,7,1,0,0,0,0,0,0,0,0
0,0,0,0,0,3,4,7,19,23,26,29,37,51,58,57,36,28,8,3,3,0,0,0,1,0,0,0,0,0
0,0,0,0,1,5,6,10,16,25,18,28,47,60,62,53,36,20,11,5,2,0,1,0,0,0,0,0,0,0
0,0,0,0,1,4,4,8,10,21,17,21,47,62,68,63,38,29,14,10,2,1,1,0,0,0,0,0,0,0
0,0,0,0,2,2,2,10,14,19,21,31,39,51,63,53,35,25,11,9,4,2,2,1,0,0,0,0,0,0
0,0,0,0,0,1,2,6,7,17,9,27,36,51,61,59,39,24,13,18,6,5,8,2,0,0,0,0,0,0
0,0,0,0,0,1,2,2,6,8,11,16,29,50,55,41,42,30,27,22,14,15,6,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,3,6,5,22,35,43,46,38,39,28,39,32,22,15,8,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,2,4,6,9,22,28,34,40,60,70,46,42,30,8,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,1,7,12,15,27,38,69,73,59,54,30,9,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,17,26,33,70,81,71,60,24,6,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,19,26,45,66,74,74,36,26,11,3,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,9,25,44,73,83,71,54,29,9,5,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,20,42,72,72,71,49,27,5,3,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,21,45,69,82,71,46,24,11,7,4,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,16,40,68,69,51,42,22,11,16,8,6,4,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,20,30,38,35,36,41,49,53,41,30,24,8,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6,8,17,24,43,66,79,66,53,29,9,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,29,47,66,76,69,44,25,12,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,18,44,74,75,67,49,26,11,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,8,25,45,76,83,78,57,25,10,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,15,29,44,66,79,73,41,22,9,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,22,51,68,76,70,64,23,8,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,7,18,45,75,75,72,51,22,11,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,17,26,46,65,84,58,42,28,11,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,20,47,68,84,68,48,31,8,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,26,46,70,78,70,47,31,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,21,49,69,80,69,44,27,6,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,24,45,63,79,80,48,25,11,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,10,33,52,76,79,69,43,22,17,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,25,47,76,85,76,50,24,13,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,25,49,68,82,65,51,21,8,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,13,31,47,70,72,71,49,20,12,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,9,28,54,67,79,67,48,23,8,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,7,28,54,72,81,73,52,27,15,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,21,24,44,73,80,72,44,17,8,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,13,15,18,26,49,61,62,60,42,23,6,6
0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,13,37,43,53,45,47,28,28,29,18,13,10,4,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,21,40,72,76,77,37,21,15,2,3,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,27,46,77,84,67,50,22,9,5,1,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,15,34,53,69,75,72,55,27,7,3,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,7,24,46,68,80,69,49,30,7,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,11,33,59,73,76,68,43,25,9,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,2,5,5,9,10,19,46,58,79,68,40,26,7,5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,7,9,8,20,29,38,43,56,64,48,34,20,7,2,1,0,0,0,0
0,0,0,0,1,0,2,2,5,4,7,18,37,41,41,43,31,42,37,27,34,20,11,6,1,2,0,0,0,0
0,0,0,0,0,0,4,2,7,9,10,28,41,54,63,52,41,28,17,18,12,4,6,3,2,1,0,0,0,0
0,0,0,0,0,0,3,7,9,19,19,32,42,60,60,52,40,19,16,2,6,4,3,0,0,0,0,0,0,0
0,0,0,0,0,4,6,10,17,18,24,37,43,55,58,52,40,11,8,2,0,1,0,0,0,0,0,0,0,0
0,0,0,1,2,4,2,20,27,28,23,31,36,43,56,46,37,19,8,6,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,7,8,18,29,38,46,31,46,40,49,35,26,15,9,1,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,5,5,27,36,47,43,37,35,42,38,36,24,14,8,4,0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,6,9,30,35,44,38,37,34,39,44,38,30,12,7,1,1,1,0,0,0,0,0,0,0,0
0,0,0,1,2,7,7,18,41,37,42,39,40,41,49,37,20,12,7,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,6,9,16,38,39,34,37,38,52,46,36,29,17,8,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,2,10,11,24,32,29,36,36,51,52,39,34,9,6,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,1,4,4,17,16,21,26,34,39,59,65,54,34,20,9,3,1,0,0,1,0,0,0,0,0,0
0,0,0,1,2,3,3,8,9,13,16,28,44,59,71,61,42,26,14,6,6,2,0,0,0,0,0,0,0,0
0,0,0,0,1,2,0,2,5,7,15,21,50,66,57,57,39,27,21,14,11,8,5,1,1,0,0,0,0,0
0,0,0,0,0,0,1,1,1,5,6,8,20,39,51,42,53,28,30,34,26,23,13,6,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,1,2,9,6,18,24,39,31,44,60,52,72,36,12,10,1,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,1,1,4,5,8,9,31,58,72,80,68,40,25,6,7,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,3,4,8,29,44,65,83,78,48,26,14,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,38,46,77,83,73,41,25,10,5,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18,33,41,72,78,70,49,31,6,9,2,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,20,46,77,78,71,53,25,11,2,2,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10,22,48,65,78,67,45,30,11,4,2,1,1,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,19,22,40,56,48,41,34,33,26,21,13,12,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,15,12,18,19,47,66,61,56,46,24,10,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,7,10,19,39,61,77,72,46,30,15,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,14,23,44,71,82,75,45,26,12,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,24,46,79,84,65,44,26,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,9,28,45,74,79,73,50,25,10,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,19,31,55,75,79,69,55,28,10,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,24,55,60,81,68,45,29,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,12,28,48,66,76,73,49,30,4,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,21,46,75,84,74,44,18,10,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,21,48,61,81,71,46,27,9,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,18,47,74,78,72,49,23,7,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,24,50,73,69,66,45,35,12,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,22,46,69,86,64,49,20,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,21,32,59,68,79,75,50,21,8,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,19,38,70,82,69,46,26,11,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,29,45,68,78,71,46,19,9,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,22,57,70,76,68,53,21,16,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,12,30,46,67,79,75,48,26,8,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,20,23,44,72,78,68,56,30,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,9,16,33,35,35,27,40,45,51,45,36,12,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,24,40,70,70,62,47,25,23,17,11,7,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,14,21,57,77,79,77,61,24,11,3,2,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,7,30,46,73,79,70,51,19,9,0,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,9,20,46,77,81,75,61,35,15,1,1,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,33,45,67,76,75,50,32,11,2,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,2,1,8,19,21,46,67,77,63,49,21,10,4,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,3,6,12,10,16,28,24,32,55,69,65,44,21,13,5,1,0,0,0,0
0,0,0,0,0,0,0,3,2,4,5,19,32,45,48,48,35,30,34,37,27,20,13,4,1,0,0,0,0,0
0,0,0,0,0,2,0,5,3,6,18,25,39,64,65,67,42,29,22,13,12,5,4,0,0,0,0,0,0,0
0,0,0,0,1,1,10,11,14,24,22,28,52,45,65,53,33,22,11,3,0,0,1,0,0,0,0,0,0,0
0,0,0,2,2,2,6,18,21,25,30,38,40,47,48,50,31,16,10,2,0,1,1,0,0,0,0,0,0,0
0,0,0,1,1,7,10,23,37,39,38,35,31,35,48,40,23,20,6,4,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,15,28,42,52,35,34,41,37,41,22,23,9,4,1,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,5,13,30,57,64,57,50,34,24,22,23,21,10,2,2,0,0,0,0,0,0,0,0,0,0
0,0,0,1,2,5,22,39,49,58,51,43,36,34,27,13,9,5,1,0,0,0,0,0,0,0,0,0,0,0
0,0,1,2,2,8,18,35,56,60,51,33,36,30,26,19,6,12,1,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6,18,32,60,65,58,40,32,26,29,19,15,11,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1,9,22,33,42,55,50,42,38,32,24,28,14,8,5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,1,3,19,28,41,59,50,42,40,36,35,24,20,17,4,0,0,0,0,0,0,0,0,0,0,0
